,1_sentence,2_y_predict,3_y_predict_name,4_answer,5_y_predict_probability
1323,"SAP,168,QCI,citrix,執行,時,無法,完成,",0,BPM平台系統,4,"[9.6915472e-01 1.9202011e-05 3.2564629e-05 1.6747987e-05 2.3945896e-02
 6.1622816e-03 6.6046341e-04 8.1135240e-06]"
7302,"SAP,168,QCI,zv97,can,not,upload,zn34,download,file,格式,不符",0,BPM平台系統,4,"[9.8675090e-01 2.9024559e-05 4.0232480e-05 1.7055499e-05 2.8604595e-03
 9.3811601e-03 9.1695687e-04 4.1770513e-06]"
1165,"BPM,平台,系統,APP45,無法,列印",2,GOC,0,"[5.4409058e-04 2.7430084e-01 4.3132478e-01 8.1088267e-02 1.0553634e-04
 4.2413455e-02 1.4489041e-01 2.5332576e-02]"
344,"BPM,平台,系統,BU9,工號,501,李偉嘉,系統,自動,將我,登入,成,BU12,楊怡娟",6,內部資訊系統,0,"[1.13128929e-03 8.97878408e-02 1.13120116e-01 1.03667855e-01
 1.62112468e-04 1.14312517e-02 6.80419505e-01 2.79999716e-04]"
3189,"BPM,平台,系統,單號,APP26,無法,結單,簽核,單數,double,送出",2,GOC,0,"[2.4920475e-04 2.9145640e-01 3.8146698e-01 1.6642852e-01 8.2825209e-05
 1.6598834e-02 9.9301480e-02 4.4415727e-02]"
1815,"SAP,168,QCI,USER,操作,SAP168,208,系統,168,使用,ZFOR,208,使用,OR,欲,詢問,操作,流程,同仁",0,BPM平台系統,4,"[9.4637281e-01 5.3416647e-05 8.5938758e-05 4.5969970e-05 4.2167898e-02
 9.4496002e-03 1.8150619e-03 9.4249745e-06]"
3548,"SAP,2X8,QSMC,軟體,異常,移除,重新,安裝,求",2,GOC,5,"[1.2376801e-03 2.2508553e-01 3.5878897e-01 6.9960266e-02 2.3872509e-04
 5.2961174e-02 2.8501713e-01 6.7105340e-03]"
7742,"SAP,168,QCI,QAC3,QAC5,兩台,印表機,無法,列印",0,BPM平台系統,4,"[9.8817343e-01 2.1670943e-05 3.1175074e-05 1.3506630e-05 3.3575550e-03
 7.7012209e-03 6.9753546e-04 3.9892220e-06]"
3979,"BPM,平台,系統,系統,目前,無法,使用,中,需要,381",3,R&D資訊系統,0,"[4.03211197e-05 9.13926363e-02 4.90875207e-02 6.55790925e-01
 1.03426712e-04 8.31493409e-04 1.04008075e-02 1.92352906e-01]"
1282,"SAP,2X8,QSMC,User,昨晚,已將,工單,release,到,PDM,目前,到,218,裡仍,到,BOM,MIS,人員,解決,3158",2,GOC,5,"[4.5342356e-04 2.7596411e-01 4.2297015e-01 9.5605358e-02 1.1094892e-04
 2.6018105e-02 1.6110831e-01 1.7769575e-02]"
7510,"SAP,168,QCI,無法,帶出,頁面",0,BPM平台系統,4,"[9.8887372e-01 1.9901170e-05 2.8718423e-05 1.2667399e-05 3.4534342e-03
 6.9515528e-03 6.5631763e-04 3.7048312e-06]"
6839,"SAP,168,QCI,BOM,compare,data,error",0,BPM平台系統,4,"[9.8870569e-01 2.2505987e-05 3.1484422e-05 1.3157733e-05 2.4423753e-03
 8.0673294e-03 7.1371900e-04 3.6912736e-06]"
1846,"SAP,168,QCI,輸入,帳號,密碼,之後,停留,遠端,連結,視窗,無法,登入",0,BPM平台系統,4,"[6.6343272e-01 2.8853223e-05 5.5653549e-05 3.5041256e-05 3.2937574e-01
 6.1297715e-03 9.1551867e-04 2.6603557e-05]"
9584,"SAP,168,QCI,使用,反應,無法,資料,列印,到,印表機,QAC5",0,BPM平台系統,4,"[9.8527181e-01 2.5841900e-05 3.8018949e-05 1.7233719e-05 5.4930854e-03
 8.3113723e-03 8.3772972e-04 4.9581827e-06]"
10173,"SAP,168,QCI,T,code,ZRR1,無法,生成,RMA",0,BPM平台系統,4,"[7.0788199e-01 1.9681105e-05 3.9130176e-05 2.3729668e-05 2.8608492e-01
 5.3099096e-03 6.1321136e-04 2.7515451e-05]"
8184,"網管,大陸,出差,機器,壞掉,CSMC,一台,電腦,使用,無法,連到,QCI,網域,詢問,設定,方式,聯絡,電話,387,原,機器,損壞,現象,開機,時會,逼,長,音聲",5,SAP-2X8(QSMC),7,"[1.5588425e-02 6.9950730e-02 1.4290935e-01 2.1578208e-02 4.1786698e-04
 5.4369336e-01 1.9693048e-01 8.9315735e-03]"
4093,"SAP,168,QCI,資料,規則,教",0,BPM平台系統,4,"[9.8880088e-01 1.8445337e-05 2.7183594e-05 1.2336452e-05 4.1974024e-03
 6.3145580e-03 6.2555610e-04 3.6927840e-06]"
119,"BPM,平台,系統,列印,資料,產生,錯誤",2,GOC,0,"[4.7413900e-04 2.4327329e-01 3.5836157e-01 1.2063480e-01 1.0396042e-04
 2.0228215e-02 2.5027505e-01 6.6490108e-03]"
2960,"BPM,平台,系統,進入,表單,要求,輸入,帳號,密碼",2,GOC,0,"[3.47559690e-04 2.83910781e-01 4.12555158e-01 1.16168246e-01
 8.21569338e-05 2.54680905e-02 1.36957496e-01 2.45105084e-02]"
6725,"SAP,168,QCI,168,RD10,新增,第二層,504",0,BPM平台系統,4,"[9.8805153e-01 1.6617141e-05 2.5259029e-05 1.1705722e-05 5.4985089e-03
 5.8244132e-03 5.6793948e-04 3.9973133e-06]"
21465,"BPM,平台,系統,前幾天,BPM,異常,APP83,單號,已,顯示,首頁,直接,CLOSE",7,網管,0,"[1.4015571e-05 4.0029317e-02 1.9683547e-02 3.0514163e-01 5.7177822e-05
 3.7373573e-04 2.5892202e-03 6.3211131e-01]"
2117,"BPM,平台,系統,送出,時,跑出,runtime,error",2,GOC,0,"[4.1716269e-04 2.7860516e-01 4.2654240e-01 9.4991714e-02 8.9633388e-05
 3.0497465e-02 1.4724286e-01 2.1613652e-02]"
6526,"內部,資訊,系統,資產,移轉,流程,簽核,中午,11,24,完成,系統,更新,導致,外帶,證,無法,申,確認",3,R&D資訊系統,6,"[1.2643568e-04 3.6622662e-02 1.7411539e-02 8.5700190e-01 1.2625940e-04
 3.8789125e-04 8.7442949e-02 8.8034989e-04]"
3928,"BPM,平台,系統,務,填補,登,時間,已經,完成,簽核,問,修改",2,GOC,0,"[2.9346123e-04 2.8335890e-01 3.8989061e-01 1.4785357e-01 8.5363536e-05
 1.7581167e-02 1.3884658e-01 2.2090344e-02]"
517,"BPM,平台,系統,訪客,主管,無法,簽核",3,R&D資訊系統,0,"[9.79705437e-05 1.46740288e-01 1.03792831e-01 5.89913249e-01
 1.15024086e-04 2.57741776e-03 2.58043688e-02 1.30958855e-01]"
1072,"SAP,2X8,QSMC,使用,sap2x8,FI,系統,查詢,資料,系統,當掉,反白,user,網路,正常,phone",6,內部資訊系統,5,"[6.9009499e-03 1.5453165e-02 2.0633582e-02 1.6548853e-02 3.8149263e-04
 1.8180402e-02 9.2188644e-01 1.5123433e-05]"
1275,"SAP,2X8,QSMC,T,code,ZMD5,report,日期,錯誤",6,內部資訊系統,5,"[7.5694635e-03 3.8040083e-02 5.4766811e-02 2.3163743e-02 5.1846646e-04
 5.1010408e-02 8.2484472e-01 8.6266562e-05]"
827,"BPM,平台,系統,昨天,申,內部,行文,單子,突然,不見了",2,GOC,0,"[3.1562432e-04 2.5191242e-01 3.0755687e-01 2.3355563e-01 1.0547085e-04
 1.1745107e-02 1.8286745e-01 1.1941471e-02]"
1930,"BPM,平台,系統,無法,上傳,382",2,GOC,0,"[4.2323972e-04 2.7912599e-01 4.2919874e-01 9.2913166e-02 9.1005837e-05
 3.1136347e-02 1.4452165e-01 2.2589840e-02]"
8869,"SAP,168,QCI,MRB,無法,線上,簽核",0,BPM平台系統,4,"[9.8563111e-01 1.7821185e-05 2.7668935e-05 1.3160521e-05 7.6221069e-03
 6.0724416e-03 6.1094458e-04 4.7119638e-06]"
640,"BPM,平台,系統,使用,反應,總經理室,提出,疑問,單位,某張,MRO,申單,金額,高,系統,簽核,流程,關卡,串,簽至,總經理,協處,Ext",6,內部資訊系統,0,"[5.9627643e-04 9.2182800e-02 9.0146124e-02 2.6530722e-01 1.4410801e-04
 3.9146794e-03 5.4732984e-01 3.7898598e-04]"
1456,"SAP,168,QCI,SAP35,連線,要求,密碼,無效,無法,連接,遠端",0,BPM平台系統,4,"[9.7943509e-01 2.4567576e-05 3.8593356e-05 1.8770874e-05 1.2042851e-02
 7.6134941e-03 8.2011428e-04 6.5463046e-06]"
512,"BPM,平台,系統,訪客,申單,時間,往後,改",2,GOC,0,"[3.81322199e-04 2.75452286e-01 4.09952790e-01 1.10511735e-01
 8.71201846e-05 2.53032874e-02 1.61236033e-01 1.70754362e-02]"
2158,"BPM,平台,系統,系統,操作,出現,錯誤,訊息",6,內部資訊系統,0,"[1.9316494e-03 2.7098043e-02 3.4087639e-02 4.4162121e-02 1.7050972e-04
 7.9252515e-03 8.8459629e-01 2.8436316e-05]"
24805,"網管,QCI,倉儲,網路,不通,QCI",5,SAP-2X8(QSMC),7,"[1.15974462e-02 1.45632727e-03 2.56231613e-03 2.20330767e-04
 1.03330094e-04 9.77285028e-01 6.54638652e-03 2.28861420e-04]"
1053,"內部,資訊,系統,無法,連到,系統",5,SAP-2X8(QSMC),6,"[3.9471830e-03 1.1258081e-01 2.0166279e-01 2.6366768e-02 1.8106688e-04
 3.8601199e-01 2.6390946e-01 5.3399554e-03]"
2095,"BPM,平台,系統,無法,完成,驗收,填寫,好,送出,跳出,先,點選,Select,進入,作,Bar,Code,維護,作業,點選,select,卻,跳出,表單,資訊",6,內部資訊系統,0,"[2.3571276e-03 2.3043264e-02 2.8848821e-02 3.9878219e-02 1.9425616e-04
 7.7354084e-03 8.9791936e-01 2.3501356e-05]"
7528,"SAP,168,QCI,無法,連結,CSAP33",0,BPM平台系統,4,"[9.2447323e-01 1.7881846e-05 3.2933942e-05 1.8218612e-05 6.9356352e-02
 5.4784189e-03 6.1010080e-04 1.2908659e-05]"
5030,"SAP,168,QCI,ZMAW,無法,做假,收",0,BPM平台系統,4,"[9.2001224e-01 1.8112778e-05 3.3481429e-05 1.8552164e-05 7.3723845e-02
 5.5671223e-03 6.1309198e-04 1.3597085e-05]"
1520,"BPM,平台,系統,收料,無,驗收",2,GOC,0,"[3.7976998e-04 2.8264886e-01 4.2627752e-01 9.9642791e-02 8.3163999e-05
 2.9113462e-02 1.3704965e-01 2.4804862e-02]"
1114,"SAP,168,QCI,SAP218,無法,登入,使用",0,BPM平台系統,4,"[9.2446965e-01 1.9238285e-05 3.5266374e-05 1.9401768e-05 6.8914667e-02
 5.8787386e-03 6.4952258e-04 1.3480712e-05]"
7852,"SAP,168,QCI,Cost,bom,資料,有誤",0,BPM平台系統,4,"[9.7941464e-01 1.7616157e-05 2.8758262e-05 1.4393598e-05 1.4142359e-02
 5.7598120e-03 6.1642495e-04 5.9216222e-06]"
6000,"SAP,168,QCI,user,核對,168,268,item,相同,user,168,裡卻,看到,做,收料,那一,筆,資料",0,BPM平台系統,4,"[9.8420805e-01 3.9676765e-05 5.4876677e-05 2.4721790e-05 4.2923386e-03
 1.0065135e-02 1.3105889e-03 4.6207992e-06]"
4241,"SAP,168,QCI,user,使用,zv75,這支,程式,出現,錯誤,5835",0,BPM平台系統,4,"[9.8610592e-01 1.9863342e-05 3.0187430e-05 1.4333428e-05 6.6854600e-03
 6.4547970e-03 6.8491686e-04 4.4464969e-06]"
2965,"BPM,平台,系統,Footprint,申單,退回,填寫,後,送出,時,出現,錯誤,訊息",6,內部資訊系統,0,"[1.2634427e-03 4.9432904e-02 5.9390098e-02 8.2927361e-02 1.5526329e-04
 7.2785062e-03 7.9946947e-01 8.2944927e-05]"
4913,"SAP,168,QCI,PO,luck",0,BPM平台系統,4,"[9.6955585e-01 1.5584230e-05 2.6862654e-05 1.3961676e-05 2.4706461e-02
 5.1260036e-03 5.4790976e-04 7.3551246e-06]"
1305,"SAP,168,QCI,USER,說,料號,無法,168,轉到,268,382",0,BPM平台系統,4,"[9.8573768e-01 2.6611475e-05 3.8663751e-05 1.7534445e-05 5.0442382e-03
 8.2569160e-03 8.7375788e-04 4.6426353e-06]"
1981,"SAP,2X8,QSMC,User,反應,操作,ZN26,168,中,顯示,price,正常,298,裡卻,不出,資料",6,內部資訊系統,5,"[3.7440304e-03 6.2296957e-02 8.6496972e-02 3.9985094e-02 3.7946738e-04
 3.0567301e-02 7.7635920e-01 1.7094966e-04]"
1029,"R,D,資訊,系統,因應,VAIO,新,客戶,流程,單位,QITS,發,issue,需求,SDA,HW,ME,Thermal,檢視,現行,SIT3,二課,系統,需要,更改,下列,兩點,team,發出來,issue,team,leader,自行,open,close,ex,SIT,發,issue,project,leader,open,close,HW,team,發,issue,HW,leader,open,close,project,management,頁面,新增,單位,test,team,team,leader,設定,框,MIS,針對,上述,兩個,新,需求,評估,可行性,改動,所需,時間",7,網管,3,"[2.9475425e-05 4.1639164e-02 2.4286659e-02 2.0876029e-01 6.6833803e-05
 6.1217690e-04 2.9250679e-03 7.2168028e-01]"
5128,"SAP,168,QCI,PDM,系統,Release,料號,SAP,到",0,BPM平台系統,4,"[6.3406879e-01 2.0142621e-05 4.0174957e-05 2.5292131e-05 3.6016619e-01
 5.0269822e-03 6.2321260e-04 2.9347530e-05]"
4737,"SAP,168,QCI,ZMAW,run,不出,扣帳,delivery,NO,4075",0,BPM平台系統,4,"[9.7676712e-01 1.7591072e-05 2.9172990e-05 1.4743150e-05 1.6758936e-02
 5.7928571e-03 6.1309384e-04 6.5473391e-06]"
2008,"SAP,168,QCI,so,number,5892,so,數量,反灰,正確",0,BPM平台系統,4,"[9.7924769e-01 1.8782521e-05 3.0543117e-05 1.5220198e-05 1.3956999e-02
 6.0700439e-03 6.5469468e-04 6.0355501e-06]"
2168,"內部,資訊,系統,電腦,外帶,攜出,無法,列印",2,GOC,6,"[9.4185403e-04 2.1977708e-01 3.4617138e-01 8.3047241e-02 1.7593651e-04
 3.8590834e-02 3.0605972e-01 5.2359593e-03]"
1183,"BPM,平台,系統,設定,代理人,設定,代理人,發現,生效",2,GOC,0,"[4.0553149e-04 2.5268632e-01 3.6241758e-01 1.3364506e-01 9.6167234e-05
 1.8304702e-02 2.2422816e-01 8.2165580e-03]"
6535,"SAP,168,QCI,sap168,下載,allocation,資料,之後,再,上傳,bpm,採購,系統,時,顯示,資料,格式,錯誤",0,BPM平台系統,4,"[9.7600454e-01 6.6913744e-05 9.3278104e-05 4.9965798e-05 1.1156451e-02
 1.0060805e-02 2.5630549e-03 4.9438509e-06]"
2119,"BPM,平台,系統,家裡,使用,sslvpn,連回,公司,無法,使用,假動作",3,R&D資訊系統,0,"[6.30851791e-05 1.08865827e-01 6.66121021e-02 5.87770760e-01
 1.09627952e-04 1.62988913e-03 1.36595145e-02 2.21289113e-01]"
3349,"SAP,2X8,QSMC,USER,要開,ZVPF,權限,user,5710,聯絡",2,GOC,5,"[1.9697908e-03 2.0188420e-01 3.2545906e-01 5.7054583e-02 3.2072683e-04
 8.5667789e-02 3.2240298e-01 5.2408963e-03]"
6631,"SAP,168,QCI,鍵入,sold,tto,party,win,amf2,後,新增,出現,錯誤,無法,新增,3220",0,BPM平台系統,4,"[9.8644990e-01 2.9905917e-05 4.1775125e-05 1.8599827e-05 3.6133763e-03
 8.8533508e-03 9.8913466e-04 4.1064418e-06]"
2974,"SAP,168,QCI,mvpn,無法,安裝",0,BPM平台系統,4,"[9.7640014e-01 1.7468748e-05 2.9004736e-05 1.4711576e-05 1.7231569e-02
 5.6892871e-03 6.1137311e-04 6.4677533e-06]"
6778,"SAP,168,QCI,帳號,鎖住",0,BPM平台系統,4,"[9.0571040e-01 1.8400830e-05 3.4391538e-05 1.9251784e-05 8.8016070e-02
 5.5670775e-03 6.1961979e-04 1.4836050e-05]"
1513,"BPM,平台,系統,採購,流程,已經,到,發票,完成,會計,準備,帳給,廠商,之前,發現,驗收,流程,未,完成,要求,補,驗收,系統,無法,開立,MRO,單號,驗收,問要,補,驗收,MRO,APP09,PO",7,網管,0,"[2.1158839e-05 5.1369715e-02 2.5330923e-02 3.8746679e-01 7.7714227e-05
 4.8441195e-04 3.8008227e-03 5.3144848e-01]"
1118,"SAP,168,QCI,user,lock,之前,一點,還可以,168",0,BPM平台系統,4,"[9.8646343e-01 2.8871080e-05 3.9759685e-05 1.6306733e-05 2.4979692e-03
 1.0070249e-02 8.7899418e-04 4.3374880e-06]"
361,"GOC,工作,機,資產,轉移,更換,新,部門,是否,需要,重新,申,ProE,序號",7,網管,2,"[1.9305418e-05 4.7407776e-02 2.6152724e-02 2.7759326e-01 5.6375866e-05
 5.6119059e-04 2.9468683e-03 6.4526242e-01]"
460,"R,D,資訊,系統,建立,新,Class,SubClass",2,GOC,3,"[3.8622555e-04 2.5523636e-01 3.6214039e-01 1.4016347e-01 9.3894618e-05
 1.7687332e-02 2.1533322e-01 8.9590428e-03]"
5011,"SAP,168,QCI,User,表示,一料號,已,release,未,同步,QSMC",0,BPM平台系統,4,"[9.8483491e-01 3.7435049e-05 5.0444170e-05 2.0801059e-05 2.5113465e-03
 1.1387828e-02 1.1525849e-03 4.5749980e-06]"
5331,"SAP,168,QCI,SAP318,卡住,無法,做,動作",0,BPM平台系統,4,"[9.8440337e-01 1.8489896e-05 2.8976834e-05 1.3897338e-05 8.6767925e-03
 6.2178834e-03 6.3556340e-04 5.0142953e-06]"
6493,"SAP,168,QCI,遠端,時,需要,SAP,權限",0,BPM平台系統,4,"[9.6263939e-01 1.9323050e-05 3.3366610e-05 1.7522421e-05 3.0513460e-02
 6.1021773e-03 6.6577829e-04 9.0426538e-06]"
6756,"SAP,168,QCI,USER,反應,操作,ZKD5,時,做,Save,Data,時,出現,Error,相關,同仁",0,BPM平台系統,4,"[9.8065048e-01 5.1963376e-05 7.2025628e-05 3.2019387e-05 5.6787068e-03
 1.1878795e-02 1.6300650e-03 5.8128298e-06]"
3954,"BPM,平台,系統,電腦,上網,無法,正常,登入,公司,首頁,內部,網站,需要,每次,重新,登錄,網域,才行",7,網管,0,"[1.8837456e-05 5.1730953e-02 2.7278110e-02 3.2570207e-01 6.3826461e-05
 4.9203041e-04 3.2177477e-03 5.9149641e-01]"
1905,"BPM,平台,系統,電話,問題,游標,卡紙,東西,填寫,固定,資產,移轉,單時,顯示,無此,資產,編號,10,無法,繼續,操作",6,內部資訊系統,0,"[3.4778102e-03 2.2222830e-02 2.8762428e-02 2.7640838e-02 2.5920908e-04
 1.1749448e-02 9.0586430e-01 2.3055683e-05]"
4851,"SAP,2X8,QSMC,user,SAP298,無法,General,方式,連線,已,設定,指定,QCCAP4,連線",6,內部資訊系統,5,"[3.8221476e-03 1.3557757e-01 2.0909464e-01 4.7329698e-02 5.0345092e-04
 8.5027404e-02 5.1718640e-01 1.4586520e-03]"
4660,"SAP,168,QCI,部門,廣達,研究院,需要,使用,SAP,做,收料,動作,使用,SAP",0,BPM平台系統,4,"[8.9554483e-01 2.4133480e-05 4.4520879e-05 2.5004001e-05 9.6366122e-02
 7.2100279e-03 7.6581491e-04 1.9540013e-05]"
5010,"SAP,168,QCI,PDM,268,有且,步,318,同步",0,BPM平台系統,4,"[9.8718834e-01 2.6742315e-05 3.6628833e-05 1.4517169e-05 1.9444471e-03
 9.9775437e-03 8.0776494e-04 4.0699906e-06]"
7183,"SAP,168,QCI,请,帮忙,转,request,no,TMPK2,ttp,238,谢谢",0,BPM平台系統,4,"[8.9023983e-01 1.7393806e-05 3.2993605e-05 1.8686687e-05 1.0385951e-01
 5.2303835e-03 5.8558385e-04 1.5578285e-05]"
3850,"內部,資訊,系統,想問,考績,表,已經,超過,上傳,時間,是否,還可以,補,上傳,資料",3,R&D資訊系統,6,"[1.2063170e-04 1.5655945e-01 1.1435228e-01 6.3741404e-01 1.1782862e-04
 2.3923083e-03 5.0227184e-02 3.8816206e-02]"
9674,"SAP,168,QCI,citrix,程式,無法,安裝",0,BPM平台系統,4,"[9.8598808e-01 1.7833132e-05 2.7595403e-05 1.3016325e-05 7.2114202e-03
 6.1292215e-03 6.0811354e-04 4.6342584e-06]"
22527,"網管,此台,電腦,工作,機,使用到,一半,出現,blue,screen,重,開機,後,出現,訊息,問題,簽章,問題,事件,名稱,BlueScreen,作業,系統,版本,7601,256,地區,設定,識別碼,1028,問題,相關,資訊,BCCode,d1,BCP1,030,BCP2,002,BCP3,000,BCP4,8A5,OS,Version,7601,Service,Pack,Product,256,說明,問題,檔案,C,Windows,Minidump,01,dmp,C,Users,027,AppData,Local,Temp,WER,sysdata,xml,閱讀,線上,隱私權,聲明,線上,隱私權,聲明,無法,使用,閱讀,離線,隱私權,聲明,C,Windows,system32,zh,TW,erofflps,txt",3,R&D資訊系統,7,"[0.00891337 0.09753182 0.09819856 0.5341079  0.00353737 0.0379603
 0.14939527 0.07035544]"
6456,"SAP,168,QCI,今天,突然,出現,遠端,桌面,使用,權限,無法,登入,SAP",0,BPM平台系統,4,"[9.2706555e-01 2.4526889e-05 4.3862692e-05 2.4291128e-05 6.4714171e-02
 7.3155123e-03 7.9641741e-04 1.5622520e-05]"
5533,"SAP,168,QCI,user,反應,說,COST,BOM,無法,進入,聯絡,3591",0,BPM平台系統,4,"[9.8478150e-01 3.4840803e-05 4.8846312e-05 2.1892807e-05 4.4926116e-03
 9.4740009e-03 1.1416661e-03 4.5676438e-06]"
7323,"SAP,168,QCI,user,can,not,access,disk,V",0,BPM平台系統,4,"[9.8815781e-01 2.2984614e-05 3.2587352e-05 1.3965636e-05 3.0552158e-03
 7.9786908e-03 7.3482405e-04 3.9099236e-06]"
2004,"BPM,平台,系統,一批,單子,當初,申,同事,已經,離職,需要,改變,簽核,流程,關卡,範例,單號,APP50",7,網管,0,"[9.1130714e-06 2.7204635e-02 1.4141299e-02 1.7370531e-01 3.6970363e-05
 2.6621070e-04 1.4040520e-03 7.8323245e-01]"
963,"BPM,平台,系統,電腦,維修,中,無法,簽核,無法,簽核,告知,簽核,方法",7,網管,0,"[1.8473767e-05 5.3638518e-02 2.6696604e-02 3.9674944e-01 6.9528505e-05
 4.5747723e-04 3.6481405e-03 5.1872176e-01]"
310,"BPM,平台,系統,筆電,MIC,無法,使用,出差,無法,Concall",5,SAP-2X8(QSMC),0,"[6.0058623e-03 1.1696632e-02 2.1624167e-02 1.6635994e-03 8.5210886e-05
 9.2949367e-01 2.7665846e-02 1.7650257e-03]"
1247,"BPM,平台,系統",2,GOC,0,"[5.8161508e-04 2.7435455e-01 4.3390745e-01 7.6844931e-02 1.0855679e-04
 4.7421250e-02 1.3594736e-01 3.0834297e-02]"
4283,"BPM,平台,系統,收料,開發票,功能,無法,使用",2,GOC,0,"[2.5572683e-04 2.9081309e-01 3.7934360e-01 1.6757305e-01 8.3709347e-05
 1.7290132e-02 1.0067872e-01 4.3962032e-02]"
2731,"內部,資訊,系統,出勤,紀錄,相關,問題,詢問",5,SAP-2X8(QSMC),6,"[6.2408191e-03 3.1444501e-02 6.2647350e-02 5.6441440e-03 1.2348476e-04
 8.0796146e-01 8.2909837e-02 3.0284917e-03]"
8200,"SAP,168,QCI,Critrix,點選,之後,出現,alert,csp27,mapping,client,error",0,BPM平台系統,4,"[9.0577316e-01 2.2657328e-05 4.1623796e-05 2.3271938e-05 8.6833894e-02
 6.5343939e-03 7.5525587e-04 1.5741762e-05]"
5356,"SAP,168,QCI,安裝,好,SAP,需要,設定,連線,聯絡,or",0,BPM平台系統,4,"[9.7663134e-01 2.6099928e-05 4.1434327e-05 2.0624739e-05 1.4767366e-02
 7.6176054e-03 8.8864495e-04 6.8486424e-06]"
5532,"SAP,168,QCI,user,反應,BOM,Cost,權限,突然,無法,使用,檢查",0,BPM平台系統,4,"[9.85570014e-01 3.44442669e-05 4.72671891e-05 2.06958175e-05
 3.17668030e-03 1.00332545e-02 1.11340836e-03 4.33056448e-06]"
8326,"SAP,168,QCI",0,BPM平台系統,4,"[5.6401420e-01 1.4944516e-05 3.0770847e-05 1.9366624e-05 4.3152988e-01
 3.9082244e-03 4.5290560e-04 2.9673110e-05]"
4140,"SAP,168,QCI,use,反應,說,bom,已經,release,看不到,ECN,號碼,E7,4903,2281",0,BPM平台系統,4,"[9.7977990e-01 6.2874409e-05 8.2385661e-05 3.4377535e-05 2.9527664e-03
 1.5129608e-02 1.9523547e-03 5.6999788e-06]"
756,"BPM,平台,系統,Outlook,開啟,後,無法,進入,停留,中",2,GOC,0,"[2.8655288e-04 2.8562731e-01 3.9455834e-01 1.4523415e-01 8.4287545e-05
 1.7199380e-02 1.3360256e-01 2.3407437e-02]"
2236,"R,D,資訊,系統,test",2,GOC,3,"[3.3025225e-04 2.7772421e-01 3.9767990e-01 1.2947218e-01 8.4197651e-05
 2.0033410e-02 1.5728697e-01 1.7388856e-02]"
2547,"BPM,平台,系統,無法,簽核",2,GOC,0,"[3.7534459e-04 2.8369993e-01 4.3081990e-01 9.7426154e-02 8.3152139e-05
 2.8492257e-02 1.3295059e-01 2.6152736e-02]"
742,"BPM,平台,系統,無法,填單",2,GOC,0,"[5.4696621e-04 2.7476570e-01 4.3263292e-01 8.0175534e-02 1.0550588e-04
 4.3158978e-02 1.4173499e-01 2.6879413e-02]"
7515,"SAP,168,QCI,ZAPR,要將,PO,儲存,成,PDF,無法,儲存",0,BPM平台系統,4,"[9.8694420e-01 2.3230974e-05 3.3907087e-05 1.5479918e-05 4.6991562e-03
 7.5036790e-03 7.7616167e-04 4.2327770e-06]"
593,"BPM,平台,系統,操作,時,出現,錯誤,訊息",6,內部資訊系統,0,"[7.1326428e-04 1.9388179e-01 2.7915689e-01 1.1950983e-01 1.3877367e-04
 1.8858915e-02 3.8527718e-01 2.4633938e-03]"
3761,"SAP,2X8,QSMC,user,反應,SAP218,無法,使用,相關,同仁",6,內部資訊系統,5,"[0.00278848 0.18289916 0.29227322 0.05090669 0.00042504 0.10357708
 0.36309493 0.00403538]"
873,"BPM,平台,系統,帳號,密碼,過期",2,GOC,0,"[6.5959478e-04 2.6331532e-01 4.1844371e-01 7.8979351e-02 1.2238089e-04
 4.7928754e-02 1.7231132e-01 1.8239483e-02]"
216,"BPM,平台,系統,公司,配發,電腦,P,實體,記憶體,4G,可用,記憶體,不到,3G,每次,開機,後,系統,程式,SVCHOST,大量,霸佔,記憶體,資源,導致,整台,電腦,運行,緩慢,嚴重,影響,工作,處長,指示,須,盡速,解決,問題",5,SAP-2X8(QSMC),0,"[6.1061103e-03 9.2915259e-02 1.7482106e-01 2.7399857e-02 1.9049968e-04
 4.9559456e-01 1.9305904e-01 9.9137016e-03]"
5809,"內部,資訊,系統,線上,課程,撥放,時,跳出,對話,框,要求,確認,是否,允許,App,變更,裝置,畫面,停,聲音,繼續,撥放",3,R&D資訊系統,6,"[4.3551307e-05 9.5174760e-02 5.4026287e-02 5.5644679e-01 1.0771673e-04
 9.5824391e-04 9.2494618e-03 2.8399327e-01]"
2571,"SAP,2X8,QSMC,user,反應,TYC,298,係,統",2,GOC,5,"[0.00375809 0.17768422 0.29177436 0.03451994 0.00040843 0.2712928
 0.20805056 0.01251157]"
5114,"R,D,資訊,系統,無法,使用,QSIT,系統,連線到",6,內部資訊系統,3,"[1.0698294e-03 5.4626308e-02 6.3013606e-02 1.0869824e-01 1.4297685e-04
 6.7232559e-03 7.6561975e-01 1.0592853e-04]"
6956,"內部,資訊,系統,2Z9,無法,申,名片",2,GOC,6,"[1.1874414e-03 2.1190976e-01 3.3924657e-01 7.3316842e-02 1.9856707e-04
 5.3250156e-02 3.1572971e-01 5.1609580e-03]"
